row_id,subject,time_step,activity,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_magnitude,gyro_magnitude
32,10,31,Walking,-0.3515654214987681,-0.2905383583973087,0.8829030207271655,0.214640975787687,-0.0927553297322158,-0.1340694366465991,0.9937446992577939,0.26953462397910766
33,13,32,Walking,-0.4774973365478427,-0.1915885253763841,1.0893833444370442,0.2233694641853859,-0.0532586376666936,-0.0360440403798156,1.2047680028134133,0.23244262273404231
34,6,33,Walking,-0.2739758483677156,-0.206149742786776,1.5503895825670475,0.2030043752825109,-0.0765536872837773,-0.0246244698568549,1.5878502258312297,0.21835202755256486
35,18,34,Walking,-0.4598723646425406,-0.4441525993620366,1.457187224796923,0.2451051163152795,0.2769221441287312,0.2064529072409837,1.5912726766312977,0.4235388941538128
36,17,35,Walking,-0.6754201533679798,-0.234750373606437,1.3017615897480117,0.1550222284640164,0.0347165503949374,0.1326438982977057,1.4852216528273676,0.20695780716099121
37,9,36,Walking,-0.6575684120615661,-0.5096073451390156,1.516230716402485,0.103134414695448,-0.0582383370102681,-0.0964546855984347,1.7294656539299065,0.15274788956377464
38,25,37,Walking,-0.5651826751471991,-0.3702529915956183,1.3482613241754724,0.4542171823231128,-0.1416164839401434,-0.1206464136300103,1.5080873092561478,0.49084013116584135
39,26,38,Walking,-0.0170153862423833,-0.1941060311962589,1.4859868565758114,0.257571110603456,0.1901567408846151,-0.1085542786271061,1.4987073138647857,0.3380628558857181
40,25,39,Walking,-0.5877119697323294,0.2315543206742983,1.5589017176914866,0.178622832164689,-0.0147205260967645,-0.151238538920698,1.6820217977811873,0.23451205878156386
41,17,40,Walking,-0.5762460575663679,0.198578681769588,1.362810419355305,0.2718692374799653,0.1113987399601811,0.0170972260435312,1.4928982720927477,0.2943040548328164
42,1,41,Walking,-0.4393536316912467,0.2302965698938621,1.3594693823526016,0.1406286163102867,0.0348143687840638,-0.0107015258254838,1.4471437818473085,0.14526861551681466
43,7,42,Walking,-0.1839655725974978,0.3523855471183709,1.158656501633897,0.097634738081824,0.1310257248397751,0.0289024147661852,1.2249505273673462,0.16593863995287966
44,8,43,Walking,-0.3455874835625077,0.0185068304189873,1.2833613265523456,0.2699862372035799,-0.1221473752855925,-0.0518677288194943,1.3292063444241529,0.3008368509032756
45,18,44,Walking,-0.3784282660317376,0.3362036584628746,1.0268599228551747,0.1922824883972426,0.0167818763312715,0.1618641170292472,1.1448502756525607,0.25190112961059075
46,24,45,Walking,-0.8069792850036488,0.3916844033854642,0.9487625631958412,0.2525593388655809,-0.0409106039453418,-0.1932393960726441,1.305673251469283,0.32062651380993457
47,5,46,Walking,0.0371273799721751,0.1924479052042112,0.9300678447559816,0.1838622254564816,-0.0067456780411732,-0.1158188361774344,0.9504950470203009,0.2174047491099047
48,13,47,Walking,-0.2796363739281966,0.7431549752268092,0.7866953269260726,0.4105542765950938,0.1295153077875463,0.0482995346822533,1.1177501313958276,0.43319957759945454
49,29,48,Walking,-0.0731964449073877,0.6798914900704955,0.5742904157125293,0.2273200397445125,-0.0767166205630304,0.1088542328054338,0.8929835605410822,0.2634560387231963
50,26,49,Walking,-0.3026618679588707,0.6865640203243881,0.5146598254674052,0.3488371802814051,0.0825955887604385,0.2002710773411481,0.9098621303639798,0.4106311167565716
51,18,50,Walking,-0.3064559493042504,0.5374224316588045,0.3261832746727284,0.1629892173397097,0.1662351276604393,0.0701287191987465,0.6993809030780411,0.24314119332961726
52,3,51,Walking,-0.077710083569839,0.3618352113417742,0.4613647982151018,0.0861783835680759,-0.0738254305136239,0.0343210418706368,0.5914567222436815,0.11855311847443883
53,4,52,Walking,0.2299222633561125,0.1170534509074279,0.4926648176798356,0.2279236930555835,0.0455279313909962,0.1777830649816328,0.5561334193659295,0.29262402599086523
54,17,53,Walking,-0.1939018070264892,0.4098124040273947,0.5507271269942822,0.0460246160600663,0.162354395285886,0.0405192273970724,0.7133333622299091,0.17354832969803513
55,22,54,Walking,0.1428512359670107,0.6403434994061309,0.6589218551545446,0.2456165822150885,0.0257840981968565,0.0297377563209898,0.9298517538023461,0.2487501946327943
56,13,55,Walking,0.1485474392477971,0.4294144032004791,0.5555178128023387,0.2621733250788844,0.1099806671601324,-0.116438969017625,0.7176789753948459,0.3072273312024724
57,23,56,Walking,0.6329428130328125,0.2783217312731808,0.5469652108922125,0.2422536811014313,0.0928823709533852,0.0012568661116725,0.8816181330911661,0.25945242445107136
58,12,57,Walking,0.6538619981781162,0.523439632778848,0.8746041063426897,0.2809528151456503,0.2560418410380694,-0.0225677857752648,1.2109735359026756,0.38079024889724816
59,4,58,Walking,0.7468077830678039,0.2284467329666974,0.8833650082143931,0.3640505753346579,-0.1762485495164817,-0.1376811935516753,1.1790858799898423,0.42726161033490123
60,4,59,Walking,0.1945379758361182,0.1078899547438947,1.0445734012058396,0.2776606627094048,0.0303901597261409,-0.1554042472281603,1.0679975921713447,0.319639618134169
61,12,60,Walking,0.5258648112143431,0.1041571519755693,1.163595067658158,0.2972148988843397,0.015206557526455,0.0836146393913439,1.2811463591095094,0.30912674331280066
62,30,61,Walking,0.5776660153119546,0.222020750553777,1.115325125586993,0.2002427444785395,0.0216453706322652,0.090258132295916,1.275516120904983,0.22070842582840575
63,1,62,Walking,0.642576658728701,0.0083497846194363,1.2982968775532917,0.311247094622648,-0.2192366408159571,-0.1426119560882237,1.4486370364969823,0.4065435137923295
64,28,63,Walking,0.2781445277208632,-0.4393888721507358,1.3092923592369168,0.3024377289700514,-0.0313372473020832,0.0217569090136037,1.4087843842217762,0.3048343255981196
65,26,64,Walking,0.7875561598919368,-0.092700306627863,1.6586570579868647,0.230133932427752,-0.0921138046210208,-0.0653840387418608,1.8384725420419732,0.25636234586736384
66,21,65,Walking,0.2584926275669005,-0.3100665632119873,1.4720390677471498,0.3083943521316462,0.1892846814282582,-0.1520399666914744,1.5263874767248424,0.392494482154386
67,16,66,Walking,0.3166659267860892,-0.125133566047135,1.5285193202998129,0.0186003591567716,0.1021126690725332,-0.0665500784089604,1.5659843648864338,0.1232959183514051
68,2,67,Walking,0.3791402877873355,-0.4698912760887737,1.457270022284466,0.2670679484764409,-0.0208168775030046,0.0361528202510729,1.577396933880869,0.2703065998167569
69,14,68,Walking,0.681289215456417,-0.3939506741351225,1.3202380752691534,0.3373944658229181,-0.036463698930698,0.1226051689035114,1.5370038074575925,0.3608277350059158
70,5,69,Walking,0.464746561431113,-0.4073181658886051,1.5237930135450588,0.4346113816138929,0.2284678581959128,0.0076319248646056,1.6443365235722376,0.4910629914115943
71,29,70,Walking,0.5409088701003099,-0.584502981990509,1.4527575575477392,0.2171550867250758,0.0345299032603308,-0.0916705686544346,1.6567228684125368,0.2382270745888687
72,9,71,Walking,-0.004046849919392,-0.8489992702274316,1.1661363625513217,0.1695457186566733,-0.0322510745313638,0.2130954278672468,1.44245975815806,0.2742180590354333
73,5,72,Walking,0.0502817955536677,-0.4373750944205635,1.1622340577236678,0.1887199778155895,0.020385821435692,0.0681088228672932,1.2428247008795406,0.20166711059241374
74,7,73,Walking,0.1002220537475294,-0.3304316977920994,0.9498050450577034,0.2206972968598495,0.2857441099255415,0.0245387716887802,1.0106231694257797,0.36188277731107704
75,25,74,Walking,0.1124179162909932,-0.4351450445965653,0.9828225614202836,0.2012551660719375,-0.0857430636397961,0.0473331494853308,1.0807077241219674,0.22382122748564742
76,23,75,Walking,-0.1287485778851309,-0.4272947732203999,1.0240874262518416,0.2603184547960953,-0.0314873606911261,0.0499362137239565,1.1170998505666525,0.2669284121853731
77,15,76,Walking,0.1301838567479489,-0.8842024680141143,0.7185742625086935,0.0010106805363602,-0.1644566913249925,0.15002484527953,1.1467828093147951,0.2226083533874175
78,6,77,Walking,0.0547294301761506,-0.6709170521488452,0.4585702934362785,-0.1060981721625816,-0.0597845058725898,0.2662456513472143,0.8145008995782246,0.29277594870476115
79,14,78,Walking,-0.2783238089346569,-0.4359041871128402,0.3660400918452494,0.1872944301032601,0.0109425220317312,-0.0094710717003153,0.6336102522848569,0.18785271766805084
80,24,79,Walking,-0.0943598795732112,-0.4320078172660721,0.6069381789802504,0.1442790489546164,0.0987596949251602,0.179183064238639,0.750938409029615,0.2503527347941451
81,29,80,Walking,-0.4619558145368226,-0.2165955460000061,0.4449215812956729,0.3744203531273212,-0.0486789283081402,0.1600550133897782,0.676957914965223,0.41009492341215226
82,17,81,Walking,-0.3303073898986761,-0.37324256881518,0.666355628146069,0.1802052474811411,-0.1035234305517454,-0.0493420628831189,0.8321314861002271,0.21360166446566614
83,29,82,Walking,-0.6911399666223985,-0.256246952274576,0.3817896902917242,0.3462593926806919,-0.2633686335390519,-0.0865222352614585,0.8301206669068478,0.44355912948159254
84,2,83,Walking,-0.7566353803877328,-0.4713017579022093,0.5190671692595443,0.2002850712005269,-0.0278715325842816,-0.0175103358518066,1.0315295303864636,0.20297178113235315
85,19,84,Walking,-0.668730942340655,-0.1319562095663032,0.6284395400527351,0.2623541731421711,0.0612186787026389,0.0326059800889525,0.9271190700166941,0.271367995026625
86,2,85,Walking,-0.1395689641781219,-0.2151502026604032,0.5682231459008681,0.1371119661606884,-0.113548893763562,-0.1368918966361182,0.6234153102098517,0.22457166763421454
87,18,86,Walking,-0.6276901846475748,-0.2966585565009015,0.6913773091075982,0.2567724641347486,0.0056256264407377,-0.0842088805172684,0.9797978621108379,0.2702866655398543
88,15,87,Walking,0.020277852053400276,0.0694037000783721,0.7832396679070239,0.1481792240868816,0.0603270712912779,0.0206770946234714,0.7865700491701761,0.16131949734499296
89,5,88,Walking,-0.5624576605333611,0.0504740327737311,0.7943425026601245,0.2408827732121187,-0.1600304733783568,0.1469804710013388,0.9746210850425181,0.32440333181987724
90,18,89,Walking,-0.3166090670170644,0.024690729162824,1.0845713591424404,-0.0450914162379862,-0.1271982426291866,-0.0323156812167342,1.1301088294921373,0.13876934819621492
91,14,90,Walking,-0.4013217101489064,0.5046003381765972,0.9878013424356448,0.1278790255506288,0.0258993205140923,0.1772227763349582,1.1795898051621339,0.2200721073437992
92,27,91,Walking,-0.7349845808899069,0.249369520671562,1.5082745802202338,0.0383064937002806,-0.1409176127530415,-0.0465967267106922,1.6962546098166982,0.1532854069498357
93,29,92,Walking,-0.3325217933238008,0.3101218992813069,1.1104492173047589,0.2766951443190892,-0.0635292776091215,0.1401891938635363,1.1999349147607437,0.3166215123446393
94,15,93,Walking,-0.5596588574688828,0.2070615394644235,1.509624573630987,0.303921913057063,0.0492909300329824,-0.1854157049123289,1.6232864415066406,0.3594121709791102
95,29,94,Walking,-0.5903888795119167,0.419812628902136,1.3005889548645462,0.269095436229737,-0.0887258794738109,-0.1410898115286573,1.4887354707780396,0.3165295727183571
96,2,95,Walking,-0.2198094906509562,0.4680065597544842,1.4507348925671708,0.379629673392317,-0.0484717663726716,0.0035318441368028,1.5401227485708213,0.38272793859117576
97,29,96,Walking,-0.4087205261571517,0.5504946644261911,1.4765363973433183,0.1747197845562169,0.1498906903783675,-0.1144644657763676,1.627960864622817,0.2570920770909592
98,16,97,Walking,-0.6772915822899894,0.7926303072420421,1.8904105851643769,0.1754203808005734,-0.2130521844682203,-0.0341532373815538,2.1588512852674713,0.27808269800643753
99,4,98,Walking,-0.2059350160937005,0.3185828248682149,1.585272280017256,0.2776958112814695,-0.1643846181801237,0.0769116404864376,1.6300283583255948,0.33174186763176816
100,9,99,Walking,0.2717130135766112,0.5714855139999041,1.4021606104383837,0.2043796464151726,0.0676782443665417,-0.190373876605794,1.5383361244941105,0.2873910185152737
101,2,100,Walking,-0.1080621009446755,0.8875569725901611,1.347375858412859,0.4034676372231471,-0.1214114767560207,0.0645985083483071,1.6170517929515362,0.42626265172465333
102,12,101,Walking,0.0907844064533012,0.3897296556347494,1.3017937393044878,0.353377072051476,-0.035617087471526,-0.1861158914086739,1.3619096712442493,0.40097762656596403
103,29,102,Walking,-0.0650147099981702,0.4779905904544637,1.1597812619043193,0.0323782562382931,-0.1777224173252745,0.0530273519078077,1.2561028988675762,0.18826977757283847
104,23,103,Walking,0.0712324265716651,0.0538098068070279,1.1648207553844594,0.2499606730801664,-0.0785262306440132,-0.1448513232164065,1.1682366823885988,0.29938038149382873
105,9,104,Walking,0.2951394843907313,0.935906148289688,0.998025804841437,0.2626473455388216,-0.0183620723119421,0.089845345392087,1.399672511976378,0.27819593797681796
106,10,105,Walking,0.4061123951907129,0.6958732197547661,0.7546010973589827,0.1721051779761641,-0.0527013488003178,0.0869881893296888,1.1038974733347222,0.1999114042130605
107,10,106,Walking,0.2632652861676595,0.348531825142375,0.7633166771737228,0.1929662349985808,0.1047259018453879,-0.2476955019680951,0.8794517574543518,0.3309932689075171
108,4,107,Walking,0.020277852053400276,0.2363267823115684,0.3075205143804819,0.1139997711194315,-0.1006671727430518,-0.0221215119970713,0.3883689046338226,0.15368535641497783
109,24,108,Walking,0.3971536485517628,0.1382238494373957,0.5419759870652605,0.3354090983585484,-0.1073554697726395,-0.1001632372313593,0.6859845651810487,0.3661381354686562
110,10,109,Walking,0.5818271769684259,0.2289220523330464,0.5823267853698116,0.2184988529025173,0.0771830012898523,-0.1138585925444704,0.8544194841309278,0.25819129246361694
111,5,110,Walking,0.4706638409114996,-0.0152517219822459,0.2446046335556227,0.2954323938802128,-0.0386047620439775,-0.1124508309812062,0.5306491241129769,0.31845850027064615
112,1,111,Walking,0.51357404207761,0.3493491884701745,0.1365781288231817,0.0553697441106341,-0.1015175086084794,0.1607296753392361,0.6359691324691363,0.19800414554146595
113,23,112,Walking,0.6855088730500704,-0.1338240318255004,0.3115746719911778,0.2692595088394981,0.0064101764028991,0.0603612700750539,0.7647941309599728,0.2760167683077926
114,10,113,Walking,0.5155529426896273,0.0576846690493768,0.5266283408669212,0.3055544127993418,0.0887709110138917,-0.1781859193830947,0.7392291709365346,0.364683418446446
115,22,114,Walking,0.7301559285257958,0.1558230144827455,0.4262008562624403,0.0154181052799808,0.0108938303107921,0.1023922048985582,0.8596834659819242,0.10411799620264131
116,19,115,Walking,0.864076925620934,-0.034923925882803,0.596575070590603,0.1217556316256651,0.0012596420837719,-0.0329191174273782,1.0505952735662651,0.1261336149602531
117,17,116,Walking,0.8897974831968449,0.1320725269794363,0.900891802579762,0.1187064562409959,0.0940521256727006,0.0703589050447692,1.2731020200445784,0.16699521135633738
118,14,117,Walking,0.5669761971115073,-0.0286867527798215,0.9405333771642468,0.3014015659934769,0.0700596911709431,0.0374870548802316,1.0985845308559832,0.31169944432719415
119,23,118,Walking,0.4652425007586839,-0.4183215237843278,0.7922818365316696,0.4049998281230906,0.1901894874974274,0.1495142660325173,1.0095315697250042,0.47175355608782576
120,11,119,Walking,0.4537495077363061,-0.1223627560180908,1.0864352792582623,0.2423077004587557,-0.1202818507508181,0.0436690434948724,1.1837241553031945,0.27402140551681214
121,24,120,Walking,0.1188387573334291,-0.4272144892387278,1.1865192796818815,0.4177317283309104,0.098363466136475,0.0012589983000612,1.266673940332267,0.42915819158141505
122,16,121,Walking,0.3483861113187753,-0.4510536682784101,1.2734015052102663,0.1009330082872884,-0.0166157065367622,-0.0820708082317764,1.3951249720720362,0.1311456115524063
123,14,122,Walking,0.3368911920508114,-0.4215933086151658,1.1458954236751255,0.206504689875536,0.1095271524489915,0.1165146112785952,1.2666147461442625,0.26118200302773176
124,18,123,Walking,0.3678348260615997,-0.5126587928389889,1.348024209659571,0.1007931289906133,0.0379065395225393,0.0417208037801679,1.4883852884811808,0.11548500360806817
125,16,124,Walking,0.3152200509618368,-0.5623913249144347,1.3449062913139564,0.1848982743288012,0.0238954314291577,-0.0222291569928344,1.4914491661747165,0.18775648833946137
126,22,125,Walking,-0.0603697820157412,-0.5017460707827538,1.4752446842900344,0.1509127307902088,0.0342598117733783,-0.0442191838142125,1.5594038952922245,0.16094633650537207
127,5,126,Walking,0.0269740101941933,-0.7584094395406424,1.48242555077148,0.3781554633908108,-0.1278287464007715,-0.2328319893867584,1.6653822350410832,0.4621173857154773
128,21,127,Walking,-0.4327818604341915,-0.5370081508535135,1.532225194615834,0.2070628059032367,0.1335608811821352,-0.2940117876413232,1.6802951942499629,0.38360975723085616
129,17,128,Walking,0.1279168461648692,-0.7334725210746759,1.4313767885367876,0.1371818891048516,-0.0983780650685281,-0.0358888205525343,1.613438616578361,0.17258366616124296
130,24,129,Walking,0.0389265185809591,-0.166007054382657,1.3712791363245775,0.4295566235470917,0.0039134124683087,0.1929060129371189,1.3818393849043091,0.47090013533404385
131,28,130,Walking,-0.2597077476415004,-0.4041592068880103,1.7696531732176406,0.3136414132329268,-0.077799098294661,0.1065897657303443,1.833702574622349,0.34027197055981495
132,27,131,Walking,-0.406599289847704,-0.5218996368725648,1.357622718588436,0.2234194146548268,0.0306433505962986,0.0015383744051821,1.5102455626486138,0.22551633283707773
133,10,132,Walking,-0.3135715237730569,-0.7414289859558186,1.2140050837286651,0.1119778638186669,-0.1586529049115352,-0.006425236824455,1.4566579506033233,0.19429634554080236
134,5,133,Walking,-0.4211950899034493,-0.4616390876128061,1.1207753637875042,0.0723607316992002,-0.0447638123649814,-0.06433615484263,1.2832199215425901,0.1066724669698126
135,14,134,Walking,-0.4237632911923543,-0.4622348712779103,0.9899616986536488,0.2269302605168169,-0.2081140878643101,-0.2154450584436734,1.1718620089365046,0.3757996672611912
136,8,135,Walking,-0.508033275139769,-0.2565937938820253,0.7649486636443539,0.216921929781676,0.0248115823461198,0.1042414570833129,0.9534593026025255,0.24194424897809994
137,19,136,Walking,-0.7436300792322353,-0.3517825432077318,0.7176255047498336,0.356944211651109,-0.0474473382063461,-0.275186982857562,1.091660669581942,0.45319785488056674
138,30,137,Walking,-0.8559099369711669,-0.2369583445587544,0.5144324768451239,0.1750772510019801,0.0042439235279008,-0.0342920963904691,1.02633905240667,0.1784544832167974
139,4,138,Walking,-0.6737090652891538,-0.1739072225849025,0.588580425844316,0.0510793723081268,0.0428660875852002,0.0112808502098893,0.9113476528784482,0.0676303284164157
140,26,139,Walking,-0.5744859792433391,0.3440345020912891,0.3902668751175813,0.4466327987576486,-0.0247974594150909,-0.1404718089467251,0.7750497485906446,0.46885829418737873
141,12,140,Walking,-0.7339059230659275,-0.0171299256661724,0.5070788855749296,0.2811140297515137,-0.0684384470279684,0.108614565955104,0.8922109248717437,0.30904051949922456
142,8,141,Walking,-0.3051506196562691,0.4499720411441753,0.5265783052519681,0.3699771583294268,-0.2068878270771463,-0.0349697203491308,0.7568860218355835,0.42533345979303977
143,2,142,Walking,-0.4681951374186475,0.1449298232878252,0.4568068058586121,0.4270392368224454,-0.0186691776062416,0.0455171548909235,0.6699879090397484,0.42986376838221
144,29,143,Walking,-0.4976816426398963,0.3227253289907013,0.5297589599418675,0.2693156472570475,0.1281838289101894,0.1812133397363662,0.7952881308252947,0.3489989775772514
145,5,144,Walking,-0.3049593899512282,0.1521823628502235,0.5873185256104744,0.3234318411371948,0.0952565502258868,0.0232770706074555,0.6790454709423838,0.33797009962184077
146,5,145,Walking,-0.2020360823945058,0.5018105044244767,0.8529351531500857,0.2518295072652822,-0.0391268147128138,0.0369425382626326,1.0100152159345064,0.2575145811256748
147,26,146,Walking,-0.2401560288417613,-0.2148032311277538,0.5534489141904588,0.2696945461035082,0.0525282270993474,-0.1278671658153923,0.6404069385246899,0.3030583688562963
148,30,147,Walking,-0.3818709585056494,0.7404884983585687,0.8358311365670232,0.4667212343643283,-0.000211183849398,0.0448839794569393,1.1801535213718057,0.46887453206275925
149,25,148,Walking,-0.1643427021894933,0.3329756284348939,1.0036492545872686,0.21608281901909,-0.1501215817421722,-0.0281415278474905,1.070136962789407,0.2646133397423485
150,7,149,Walking,-0.2585389508601743,0.7056567870407117,1.1390045077854507,0.1888924675937673,-0.0116800123684833,0.0245434220246782,1.3645970683553723,0.19083806372752743
151,5,150,Walking,-0.2379459260504197,0.3563188879227752,1.395608122564474,0.1746429440574796,-0.1558526301856561,0.0488193980321415,1.4598984366668974,0.23910987823398575
152,28,151,Walking,0.0989438643270834,0.2691908437973476,1.3737739290626965,0.3009141401671211,0.0411825096876889,0.0695179632137534,1.4033917510248743,0.31157353235806656
153,30,152,Walking,0.1431231603972596,0.4883072507664196,1.3589466924367828,0.3157611170361699,0.1627201961741653,0.1973807060060395,1.4510907356461313,0.4063767812982568
154,14,153,Walking,0.3906339761332564,0.509149549724768,1.53780534971488,0.3043505158962668,0.0133295744229408,0.0143840606702698,1.666335338671756,0.3049816638455278
155,10,154,Walking,0.2035365448807539,0.3727857789882723,1.4742800497362147,0.2897301415507116,0.0003292620319951,0.0374230974555171,1.5342418411606769,0.29213721358232714
156,13,155,Walking,0.3987263359009389,0.4070847682592832,1.6533179622099532,0.2616726863804234,-0.1358294395602626,0.1586535270304868,1.7487598416179893,0.33480318560016104
157,5,156,Walking,0.0296127820951635,0.2461068866401805,1.4022912219036576,0.2257390650523286,-0.030123555610086,-0.0370515164404652,1.4240316666223374,0.23073441217952612
158,24,157,Walking,0.4986303229397377,0.4550711120166156,1.555079065512734,0.2650811303061562,0.0677748134802462,-0.2318748675955187,1.6952854673897797,0.35864660211566324
159,24,158,Walking,0.0312764032983585,0.348305113189099,1.4569068547989223,0.3350085502268648,0.1306397831993233,0.0223052553077604,1.4982897746554373,0.36027073999121323
160,29,159,Walking,0.378486680013861,0.3742418054912562,1.3102932830283482,0.2198468083412316,0.1084749948656844,-0.0613548480588365,1.414276346218969,0.25271300130634233
161,6,160,Walking,0.6263101388271174,0.0493999675233816,1.4249059199959058,0.2968422979908656,0.0112118476109923,-0.0838555803830417,1.557260937552963,0.3086629452408026
162,29,161,Walking,0.368663715279238,0.0615208027895623,1.2606248434703982,0.1148812315858462,0.0481263473481856,-0.1365931081766231,1.314866054058028,0.1848554026289459
163,30,162,Walking,0.5621408996993842,0.5415150899630803,0.8832915108759563,0.3819216023139147,0.0164826655386008,0.0452289109817559,1.1787471641357554,0.38494342826690914
164,23,163,Walking,0.5711315871296646,0.1064684366425315,0.9349257369380312,0.3799455199603204,-0.0502118258647194,0.1245458029397172,1.1007329155646592,0.4029782656974021
165,18,164,Walking,0.5372102150131037,-0.2402864299230706,0.9039850512315036,0.3789638552619187,-0.0085091797802939,-0.02165742685743,1.078666471329124,0.3796775656706553
166,6,165,Walking,0.3341765032546479,-0.1538092375598943,0.5149059339415132,0.119583421460929,0.0249464650720048,0.1450914517515535,0.6328185661739403,0.18966826350041882
167,13,166,Walking,0.4128454367183137,0.0850979904990849,0.6718972137502336,0.2033627588578986,0.0475853896898767,0.0068108132047955,0.7931764548014801,0.20896690689854183
